REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ponds,unlined,landfill,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2014,Meredosia,1001517,800 S WASHINGTON,39.8194,-90.5647,MEREDOSIA,Morgan,IL,,,,62665,AMEREN CORP (100%);,0,"C,D"
2014,"Morris Cogeneration, LLC",1007979,8805 N TABLER RD,41.4092,-88.3292,MORRIS,Grundy,IL,,,,60450,Atlantic Power (US) GP (100%);,413147,C
2014,NRG Rockford Energy Center,1006554,136 HARRISON AVE,42.2403,-89.1025,ROCKFORD,Winnebago,IL,,,,61104,NRG ENERGY INC (100%);,22418,D
2014,NRG Rockford II Energy Center,1000823,136 HARRISON AVE,42.2383,-89.1014,ROCKFORD,Winnebago,IL,,,,61104,NRG ENERGY INC (100%);,26163,D
2014,Newton,1001005,6725 N 500TH,38.9361,-88.2778,NEWTON,Jasper,IL,,,,62448,DYNEGY INC (100%);,6305750,D
2014,PRAIRIE POWER INC PEARL STATION,1007331,13476 RTE 100 S,39.447778,-90.615833,PEARL,PIKE,IL,,,,62361,PRAIRIE POWER INC (100%);,0,
2014,Prairie State Generating Station,1001887,1739 NEW MARIGOLD RD.,38.2792,-89.667,MARISSA,Washington,IL,,,,62257,PRAIRIE STATE ENERGY CAMPUS MANAGEMENT CO (100%);,8963016,"C,D,FF"
2014,Pinckneyville Power Plant,1001362,4646 WHITE WALNUT ROAD,38.1114,-89.3467,PINCKNEYVILLE,Perry,IL,,,,62274,AMEREN CORP (100%);,11598,"C,D"
2014,Powerton,1001521,13082 EAST MANITO RD,40.5408,-89.6786,PEKIN,Tazewell,IL,,,,61554,NRG ENERGY INC (100%);,9647224,"C,D"
2014,Raccoon Creek Power Plant,1000169,676 CYPRESS DRIVE,38.6996,-88.5392,FLORA,Clay,IL,,,,62839,AMEREN CORP (100%);,2354,"C,D"
2014,"Rocky Road Power, LLC",1001317,1221 POWER DRIVE,42.0931,-88.2397,EAST DUNDEE,Kane,IL,,,,60118,"LS Power Development, LLC (100%);",38418,D
2014,Shelby County,1001381,CENTERLINE ROAD 344A RROUTE 1,39.2794,-88.4772,NEOGA,Shelby,IL,,,,62447,NRG ENERGY INC (100%);,8379,"C,D"
2014,Southeast Chicago Energy Project,1000096,3141 EAST 96TH ST,41.7181,-87.5449,CHICAGO,Cook,IL,,,,60617,EXELON CORP (100%);,1126,D
2014,Tilton Power Station,1006768,80 WEST 1ST ST,40.1063,-87.6539,TILTON,Vermilion,IL,,,,61833,"LS Power Development, LLC (100%);",13544,D
2014,University Park Energy,1006403,2635 DRALLE ROAD,41.4405,-87.7528,UNIVERSITY PARK,Will,IL,,,,60466,"LS Power Development, LLC (100%);",38338,D
2014,Venice,1001528,701 MAIN ST,38.6642,-90.1764,VENICE,Madison,IL,,,,62090,AMEREN CORP (100%);,21437,"C,D"
2014,Vermilion Power Station,1001526,COUNTY ROAD 2150 N,40.1781,-87.7481,OAKWOOD,Vermilion,IL,,,,61858,DYNEGY INC (100%);,0,
2014,WINNEBAGO ENERGY CENTER LLC,1003731,8405 LINDENWOOD RD,42.15908,-89.06271,ROCKFORD,WINNEBAGO,IL,,,,61109,INTEGRYS ENERGY GROUP INC (100%);,27,C
2014,Waukegan,1001522,401 E. GREENWOOD AVE,42.3833,-87.8133,WAUKEGAN,Lake,IL,,,,60087,NRG ENERGY INC (100%);,2903736,"C,D"
2014,Will County,1001523,529 E. 135th Street,41.6334,-88.0626,ROMEOVILLE,Will,IL,,,,60446,NRG ENERGY INC (100%);,4512668,"C,D"
2014,Wood River,1001527,#1 CHESSEN LANE,38.8639,-90.1325,ALTON,Madison,IL,,,,62002,DYNEGY INC (100%);,3053222,D
2014,Zion Energy Center,1000805,5701 NINTH ST,42.4776,-87.895,ZION,Lake,IL,,,,60099,CALPINE CORP (100%);,41118,"C,D"
2014,A B Brown,1001033,8511 WELBORN ROAD,37.9053,-87.715,MOUNT VERNON,Posey,IN,,,,47620,VECTREN CORP (100%);,3143356,D
2014,ALCOA INC - WARRICK OPERATIONS,1001877,,37.915,-87.3328,NEWBURGH,Warrick,IN,,,,47629,ALCOA INC (100%);,6046833,"C,D,F"
2014,Anderson,1001116,6035 PARK ROAD,40.0529,-85.7389,ANDERSON,Madison,IN,,,,46011,Indiana Municipal Power Agency (100%);,5401,"C,D"
2014,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,,,,46394,BP AMERICA INC (100%);,1208674,"C,D,DD,MM,P,Y"
2014,Bailly,1001537,246 BAILLY STATION ROAD,41.6433,-87.1225,CHESTERTON,Porter,IN,,,,46304,NORTHERN INDIANA PUBLIC SERVICE CO (100%);,2566423,"C,D"
2014,Broadway Avenue Generating Station,1000155,2600 BROADWAY AVE,37.9694,-87.6044,EVANSVILLE,Vanderburgh,IN,,,,47712,VECTREN CORP (100%);,401,C
2014,C. C. Perry K Steam Plant,1001535,366 KENTUCKY AVE,39.7622,-86.1667,INDIANAPOLIS,Marion,IN,,,,46204,CITIZENS ENERGY GROUP (100%);,290394,C
2014,Crawfordsville Power Plant,1003132,700 LAFAYETTE RD,40.047333,-86.900333,CRAWFORDSVILLE,MONTGOMERY,IN,,,,47933,CRAWFORDSVILLE ENERGY LLC (100%);,36999,C
2014,Cayuga,1001540,3300 North SR 63,39.9239,-87.4272,CAYUGA,Vermillion,IN,,,,47900,DUKE ENERGY CORP (100%);,4669677,"C,D"
2014,Clifty Creek,1001531,1335 CLIFTY HOLLOW ROAD,38.7383,-85.4192,MADISON,Jefferson,IN,,,,47250,OHIO VALLEY ELECTRIC CORP (100%);,5964870,"C,D"
2014,"Duke Energy Vermillion, II LLC",1001319,2777 N STATE ROAD 63,39.9208,-87.445,CAYUGA,Vermillion,IN,,,,47928,DUKE ENERGY CORP (62.5%);WABASH VALLEY POWER (37.5%);,15139,D
2014,Edwardsport,1001541,15400 VILLWOCK RD,38.8067,-87.2472,EDWARDSPORT,Knox,IN,,,,47500,DUKE ENERGY CORP (100%);,2249649,"C,D"
2014,F B Culley,1001544,3700 DARLINGTON ROAD,37.91,-87.3267,NEWBURGH,Warrick,IN,,,,47630,VECTREN CORP (100%);,1816830,D
2014,Frank E Ratts,1001545,6825 N BLACKBURN RD,38.5201,-87.2662,PETERSBURG,Pike,IN,,,,47567,HOOSIER ENERGY REC INC (100%);,633311,"C,D"
2014,Georgetown Substation,1001144,8198 GEORGETOWN ROAD,39.9022,-86.2439,INDIANAPOLIS,Marion,IN,,,,46268,Indiana Municipal Power Agency (IMPA 100% owns GT2 and GT3) (50%);The AES Corporation (AES owns 100% of the common stock for Units GT1 and GT4) (50%);,19833,"C,D"
2014,Gibson,1001030,1097 N 950 W,38.3722,-87.7661,OWENSVILLE,Gibson,IN,,,,47665,DUKE ENERGY CORP (90.11%);Indiana Municipal Power (4.94%);WABASH VALLEY POWER (4.95%);,16294739,D
2014,Harding Street,1001533,3700 SOUTH HARDING ST,39.7119,-86.1975,INDIANAPOLIS,Marion,IN,,,,46217,The AES Corporation (Ownership interest reported is 100% of common stock) (100%);,3920529,"C,D"
2014,Henry County Generating Station,1001145,6045 WEST SR 38,39.9528,-85.5039,NEW CASTLE,Henry,IN,,,,47362,DUKE ENERGY CORP (100%);,31544,D
2014,Hoosier Energy Lawrence Co Station,1000119,1000 S OLD PALESTINE ROAD,38.8003,-86.4511,MITCHELL,Lawrence,IN,,,,47446,HOOSIER ENERGY REC INC (100%);,17891,D
2014,Eagle Valley (IN),1001534,4040 BLUE BLUFF ROAD,39.4851,-86.4176,MARTINSVILLE,Morgan,IN,,,,46151,The AES Corporation (ownership interest reported is 100% of common stock) (100%);,729420,D
2014,"Ironside Energy, LLC",1003195,3001 Dickey Road,41.65966,-87.46603,East Chicago,LAKE COUNTY,IN,,,,46312,PRIMARY ENERGY RECYCLING HOLDINGS LLC (100%);,921158,C
2014,Jasper 2,1004348,1163 E 15TH ST,38.40068,-86.91442,JASPER,DUBOIS COUNTY,IN,,,,47546,City of Jasper (100%);,0,C
2014,Lawrenceburg Energy Facility,1000138,582 W EADS PARKWAY,39.0913,-84.8667,LAWRENCEBURG,Dearborn,IN,,,,47025,AMERICAN ELECTRIC POWER (100%);,1330256,"C,D"
2014,Logansport,1007752,,40.7586,-86.3607,Logansport,Cass,IN,,,,46947,Logansport Municipal Utilities (100%);,185608,C
2014,Merom,1006549,5500 W OLD 54,39.0694,-87.5108,SULLIVAN,Sullivan,IN,,,,47882,HOOSIER ENERGY REC INC (100%);,6266258,"C,D"
2014,Michigan City,1001539,100 N WABASH,41.7203,-86.9097,MICHIGAN CITY,LaPorte,IN,,,,46360,NORTHERN INDIANA PUBLIC SERVICE CO (100%);,2558564,"C,D"
2014,Montpelier Electric Gen Station,1001374,8495 SOUTH 450 WEST,40.6206,-85.3057,PONETO,Wells,IN,,,,46781,Dayton Power and Light Company (100%);,44982,D
2014,Noblesville,1001542,21225 RIVERWOOD AVE,40.0969,-85.9714,NOBLESVILLE,Hamilton,IN,,,,46060,DUKE ENERGY CORP (100%);,141722,"C,D"
2014,Peru (IN),1005081,301 EAST CANAL STREET,40.75515,-86.05816,PERU,MIAMI COUNTY,IN,,,,46970,PERU UTILITIES (100%);,0,
2014,AES Petersburg,1001536,6925 NORTH STATE ROAD 57,38.5267,-87.2525,PETERSBURG,Pike,IN,,,,47567,The AES Corporation (Ownership interest reported is percentage of common stock) (100%);,11087946,D
2014,Portside Energy,1000236,6290 US HWY 12,41.6317,-87.1728,PORTAGE,Porter,IN,,,,46368,PRIMARY ENERGY RECYCLING HOLDINGS LLC (100%);,201424,C
2014,R Gallagher,1001543,30 JACKSON ST,38.2636,-85.8381,NEW ALBANY,Floyd,IN,,,,47200,DUKE ENERGY CORP (100%);,866027,D
2014,R M Schahfer,1001023,2723 E 1500 N,41.2175,-87.0239,WHEATFIELD,Jasper,IN,,,,46392,NORTHERN INDIANA PUBLIC SERVICE CO (100%);,8845233,"C,D"
2014,Richmond (IN),1001115,4752 GATES ROAD,39.8383,-84.9665,CENTERVILLE,Wayne,IN,,,,47330,Indiana Municipal Power Agency (100%);,1168,"C,D"
2014,Rockport,1001037,2791 NORTH US ROUTE 231,37.9256,-87.0372,ROCKPORT,Spencer,IN,,,,47635,AMERICAN ELECTRIC POWER (100%);,15803503,"C,D"
2014,SG SOLUTIONS LLC,1004699,444 W SANDFORD AVE,39.54044,-87.42375,WEST TERRE HAUTE,VIGO COUNTY,IN,,,,47885,WABASH VALLEY POWER  (51%);SG SOLUTIONS LLC (49%);,1108,C
2014,State Line Generating Station (IN),1007105,103RD ST & LAKE MICHIGAN,41.7072,-87.5217,HAMMOND,Lake,IN,,,,46320,DOMINION RESOURCES INC (100%);,0,
2014,Sugar Creek Generating Station,1000799,5900 DARWIN RD,39.3922,-87.5103,WEST TERRE HAUTE,Vigo,IN,,,,47885,NORTHERN INDIANA PUBLIC SERVICE CO (100%);,871135,"C,D"
2014,Tanners Creek,1001532,800 AEP DRIVE,39.0831,-84.8581,LAWRENCEBURG,Dearborn,IN,,,,47025,AMERICAN ELECTRIC POWER (100%);,2598565,D
2014,Wabash River,1007378,450 BOLTON RD,39.53,-87.4247,TERRE HAUTE,Vigo,IN,,,,47900,WABASH VALLEY POWER (28%);DUKE ENERGY CORP (72%);,2850119,"C,D"
2014,Wheatland Generating Facility LLC,1001371,480 NORTH HALL ROAD,38.6716,-87.2931,WHEATLAND,Knox,IN,,,,47597,DUKE ENERGY CORP (100%);,34100,"C,D"
2014,Whitewater Valley,1005667,2000 U.S. 27 South,39.8028,-84.8953,RICHMOND,Wayne,IN,,,,47374,Indiana Municipal Power Agency (100%);,54432,D
2014,Worthington Generation,1001337,3 MI S OF WORTHINGTON HWY 57,39.0717,-87.0128,WORTHINGTON,Greene,IN,,,,47471,HOOSIER ENERGY REC INC (100%);,4313,D
2014,Chanute 2,1005778,1415 N GARFIELD,37.6953,-95.4586,CHANUTE,Neosho,KS,,,,66720,City of Chanute (100%);,2290,"C,D"
2014,Cimarron River,1001572,8490 ROAD R,37.1611,-100.7619,LIBERAL,Seward,KS,,,,67901,"MID KANSAS ELECTRIC CO, LLC (100%);",33273,"C,D"
2014,City of Coffeyville Light & Power,1001580,605 SANTA FE,37.0456,-95.6076,COFFEYVILLE,Montgomery,KS,,,,67337,City of Coffeyville (100%);,10156,"C,D"
2014,City of Winfield Ks.,1006486,2701 E 9th Ave,37.2376,-96.9619,Winfield,Cowley,KS,,,,67156,City of Winfield KS (100%);,5220,"C,D,NN"
2014,Clifton Station,1004265,319 Eagle Road,39.611564,-97.274525,Clifton,WASHINGTON,KS,,,,66937,"MID KANSAS ELECTRIC CO, LLC (100%);",3546,C
2014,Fort Dodge aka Judson Large,1001573,11453 FT DODGE RD,37.7328,-99.9497,DODGE CITY,Ford,KS,,,,67801,"MID KANSAS ELECTRIC CO, LLC (100%);",169996,"C,D"
2014,Garden City,1001586,2075 W SAINT JOHN ST,37.9703,-100.8956,GARDEN CITY,Finney,KS,,,,67846,SUNFLOWER ELECTRIC POWER CORP (100%);,29729,"C,D"
2014,Great Bend Station aka Arthur Mullergren,1001574,335 NW 50 AVE,38.41,-98.8689,GREAT BEND,Barton,KS,,,,67530,"MID KANSAS ELECTRIC CO, LLC (100%);",4960,"C,D"
2014,Holcomb,1001420,2440 HOLCOMB LANE,37.9306,-100.9725,HOLCOMB,Finney,KS,,,,67851,SUNFLOWER ELECTRIC POWER CORP (100%);,2045491,"C,D"
2014,KINGMAN MUNICIPAL POWER PLANT,1000643,405 W SHERMAN AVE,37.642012,-98.117502,KINGMAN,KINGMAN,KS,,,,67068,"City of Kingman, KS (100%);",1851,C
2014,Kaw,1001584,2015 KANSAS AVE,39.0864,-94.6514,KANSAS CITY,Wyandotte,KS,,,,66105,Unified Government of Wyandotte County/Kansas City Kansas (100%);,52,C
2014,La Cygne,1006539,25166 E 2200 RD,38.3472,-94.6389,LA CYGNE,Linn,KS,,,,66040,WESTAR ENERGY INC (49.9%);GREAT PLAINS ENERGY INC (50.1%);,8216485,"C,D"
2014,McPherson Municipal Power Plant #3,1001126,1486 17TH AVE,38.3864,-97.61,MCPHERSON,Mcpherson,KS,,,,67460,McPherson Board of Public Utilities (100%);,5143,"C,D"
2014,Nearman Creek,1007019,4240 NORTH 55TH STTREET,39.1714,-94.6958,KANSAS CITY,Wyandotte,KS,,,,66104,Unified Government of Wyandotte County/Kansas City Kansas (100%);,1728176,"C,D"
2014,Osawatomie Generating Station,1007436,JOHN BROWN PARK,38.5325,-94.9042,OSAWATOMIE,Miami,KS,,,,66064,GREAT PLAINS ENERGY INC (100%);,0,
2014,Quindaro,1007455,3601 NORTH 12TH STREET,39.1486,-94.6405,KANSAS CITY,Wyandotte,KS,,,,66104,Unified Government of Wyandotte County/Kansas City Kansas (100%);,1180355,"C,D"
2014,Riverton,1001575,7240 SE HWY 66,37.0719,-94.6986,RIVERTON,Cherokee,KS,,,,66770,THE EMPIRE DISTRICT ELECTRIC CO (100%);,75923,"C,D"
2014,"WESTAR ENERGY, INC",1000584,3200 E 30th,38.0906,-97.8747,Hutchinson,Reno,KS,,,,67502,WESTAR ENERGY INC (100%);,47731,"C,D"
2014,"WESTAR ENERGY, INC",1000585,6100 W 55th St. South,37.5956,-97.4131,Wichita,Sedgwick,KS,,,,67215,WESTAR ENERGY INC (100%);,86535,"C,D"
2014,"WESTAR ENERGY, INC",1006735,6001 N 151st West,37.7903,-97.5217,Colwich,Sedgwick,KS,,,,67030,WESTAR ENERGY INC (100%);,245882,"C,D"
2014,"WESTAR ENERGY, INC.",1006736,2365 22000 ROAD,37.3062,-95.1118,PARSONS,Labette,KS,,,,67357,WESTAR ENERGY INC (100%);,0,
2014,"WESTAR ENERGY, INC.",1000583,1685 ROAD 200TH,38.4464,-96.0651,EMPORIA,Lyon,KS,,,,66801,WESTAR ENERGY INC (100%);,173341,D
2014,"WESTAR ENERGY, INC.",1000581,25905 JEFFREY ROAD,39.2825,-96.1153,ST. MARYS,Pottawatomie,KS,,,,66536,WESTAR ENERGY INC (92%);Kansas City Power & Light Company - Greater Missouri Operations Company (8%);,12590095,"C,D"
2014,"WESTAR ENERGY, INC.",1005842,5530 SE 2nd Street,39.0522,-95.5669,TECUMSEH,Shawnee,KS,,,,66542,WESTAR ENERGY INC (100%);,1437199,"C,D"
2014,West Gardner Generating Station,1001180,18827 DILLIE ROAD,38.7878,-94.985,JOHNSON,Johnson,KS,,,,66021,GREAT PLAINS ENERGY INC (100%);,23575,D
2014,Westar Energy,1000582,1250 N 1800 road,39.0072,-95.2692,Lawrence,Douglas,KS,,,,66044,WESTAR ENERGY INC (100%);,3836538,"C,D"
2014,Big Sandy,1001587,23000 HWY 23,38.1707,-82.6176,LOUISA,Lawrence,KY,,,,41230,AMERICAN ELECTRIC POWER (100%);,3960949,"C,D"
2014,"Bluegrass Generation Company, LLC",1001341,3095 Commerce Parkway,38.3902,-85.4133,LA GRANGE,Oldham,KY,,,,40031,"LS Power Development, LLC (100%);",0,"C,D"
2014,Cane Run,1006509,5252 Cane Run Road,38.1828,-85.8894,Louisville,Jefferson,KY,,,,40216,LG&E and KU Energy LLC (100%);,2477010,"C,D"
2014,Kenneth C Coleman,1001599,4982 RIVER ROAD,37.9628,-86.7917,HAWESVILLE,Hancock,KY,,,,42348,BIG RIVERS ELECTRIC CORP (100%);,1132476,"C,D"
2014,D B Wilson,1001066,State Highway 85 ,37.4497,-87.0803,Island,Ohio,KY,,,,42350,BIG RIVERS ELECTRIC CORP (100%);,3102409,"C,D"
2014,"DTE Calvert City, LLC",1000282,480 N MAIN,37.0467,-88.3506,CALVERT CITY,Marshall,KY,,,,42029,DTE ENERGY CO (100%);,221521,C
2014,E W Brown,1001579,815 Dix Dam Road,37.7889,-84.7139,Harrodsburg,Mercer,KY,,,,40330,LG&E and KU Energy LLC (100%);,3323912,"C,D"
2014,East Bend,1001006,6293 BEAVER RD,38.9031,-84.8511,UNION,Boone,KY,,,,41100,THE DAYTON POWER & LIGHT CO (31%);DUKE ENERGY CORP (69%);,3094982,D
2014,Elmer Smith,1001597,4301 U S HWY 60 E,37.7958,-87.0597,OWENSBORO,Daviess,KY,,,,42303,Owensboro Municipal Utilities  (100%);,2315326,"C,D"
2014,Ghent,1006512,9485 Highway 42 East,38.7497,-85.035,Ghent,Carroll,KY,,,,41045,LG&E and KU Energy LLC (100%);,12272285,D
2014,Green River,1007190,US Hwy 431,37.3636,-87.1214,Central City,Muhlenberg,KY,,,,42330,LG&E and KU Energy LLC (100%);,1084434,D
2014,H L Spurlock,1007640,ROUTE 8,38.7,-83.8175,MAYSVILLE,Mason,KY,,,,41056,East Kentucky Power Cooperative (100%);,8052900,"C,D"
2014,HMP&L Station Two Henderson,1005620,State Highway Jct. 2096/2097,37.6472,-87.5028,Sebree,Henderson,KY,,,,42455,City of Henderson  (100%);,2336268,D
2014,Haefling,1006516,1555 Baumann Road,38.124888,-84.501244,Lexington,FAYETTE,KY,,,,40507,LG&E and KU Energy LLC (100%);,866,C
2014,Cooper,1007788,7130 HIGHWAY 1247,37,-84.5917,SOMERSET,Pulaski,KY,,,,42501,East Kentucky Power Cooperative (100%);,904730,"C,D"
2014,"LOU GAS & ELEC, ZORN STA",1001907,3001 UPPER RIVER ROAD,38.28006,-85.70232,LOUISVILLE,JEFFERSON,KY,,,,40207,LG&E and KU Energy LLC (100%);,51,C
2014,Marshall,1001377,6264 INDUSTRIAL PARKWAY,37.0286,-88.3958,CALVERT CITY,Marshall,KY,,,,42029,US GOVERNMENT (%);,41032,D
2014,Mill Creek (KY),1006510,14660 Dixie Highway,38.0531,-85.91,Louisville,Jefferson,KY,,,,40272,LG&E and KU Energy LLC (100%);,8415180,"C,D"
2014,Paddys Run,1001585,4512 Bells Lane,38.2147,-85.8453,Louisville,Jefferson,KY,,,,40211,LG&E and KU Energy LLC (100%);,54078,"C,D"
2014,Paducah Power Systems Plant 1,1000502,4801 SCHNEIDMAN ROAD,37.0339,-88.6161,PADUCAH,Mccracken,KY,,,,42003,PADUCAH POWER SYSTEM (100%);,4001,D
2014,Paradise,1005830,13246 STATE ROUTE 176/STE 10,37.2608,-86.9783,DRAKESBORO,Muhlenberg,KY,,,,42337,US GOVERNMENT (%);,13668090,"C,D"
2014,R D Green,1007309,State Highway Jct. 2096/2097,37.6467,-87.5006,Sebree,Webster,KY,,,,42455,BIG RIVERS ELECTRIC CORP (100%);,3589415,D
2014,"RECAST ENERGY LOUISVILLE, LLC",1007848,4014 BELLS LANE,38.22029,-85.828814,LOUISVILLE,JEFFERSON,KY,,,,40211,"RECAST ENERGY, LLC (100%);",12283,C
2014,Riverside Generating Company,1001358,25038 HWY 23,38.1933,-82.6042,CATLETTSBURG,Lawrence,KY,,,,41129,"LS Power Development Company, LLC (100%);",88657,"C,D"
2014,Robert A Reid,1001600,9000 HIGHWAY 2096,37.6467,-87.5033,ROBARDS,Webster,KY,,,,42452,BIG RIVERS ELECTRIC CORP (100%);,244640,"C,D"
2014,Shawnee,1001598,7900 METROPOLIS LAKE RD,37.1517,-88.775,WEST PADUCAH,McCracken,KY,,,,42086,US GOVERNMENT (%);,7448060,D
2014,Smith Generating Facility,1001417,12145 IRVINE ROAD,37.8824,-84.1025,WINCHESTER,Clark,KY,,,,40391,East Kentucky Power Cooperative (100%);,305369,"C,D"
2014,Trimble County,1006542,487 CORN CREEK ROAD,38.5847,-85.4117,BEDFORD,Trimble,KY,,,,40006,LG&E and KU Energy LLC (100%);,7250260,"C,D"
2014,Tyrone,1006511,6800 Tyrone Pike,38.0478,-84.8483,Versailles,Woodford,KY,,,,40383,LG&E and KU Energy LLC (100%);,0,
2014,William C. Dale,1005923,1925 FORD ROAD,37.8807,-84.2634,WINCHESTER,Clark,KY,,,,40391,East Kentucky Power Cooperative (100%);,19120,D
2014,A B Paterson,1001607,5400 DWYER RD,30.0158,-90.0258,NEW ORLEANS,Orleans,LA,,,,70126,Entergy Corporation (100%);,0,
2014,AIR LIQUIDE GEISMAR UTILITY SERVICES,1003591,36183 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,,,,70734,"AMERICAN AIR LIQUIDE HOLDINGS, INC (100%);",200472,C
2014,Acadia Power Station,1001347,30385 CROWLEY EUNICE HWY,30.4284,-92.4112,EUNICE,Acadia,LA,,,,70535,Entergy (50%);CLECO CORP (50%);,1792453,D
2014,Arsenal Hill Power Plant,1001609,520 NORTH ALLEN,32.5181,-93.7611,SHREVEPORT,Caddo,LA,,,,71101,AMERICAN ELECTRIC POWER (100%);,1253359,D
2014,BURAS,1000573,815 HWY 11 SOUTH,29.36306,-89.53833,BURAS,PLAQUEMINES,LA,,,,70041,ENTERGY CORP (100%);,3785,C
2014,Bayou Cove Peaking Power Plant,1007931,118 BERGEAUX ROAD,30.2825,-92.5994,JENNINGS,Acadia,LA,,,,70546,NRG ENERGY INC (100%);,108555,"C,D"
2014,Big Cajun 1,1007930,7807 RIVER ROAD   HWY 415,30.6736,-91.3525,JARREAU,Pointe Coupee,LA,,,,70749,NRG ENERGY INC (100%);,26085,"C,D"
2014,Big Cajun 2,1001016,10431 CAJUN 2 ROAD   HWY 981,30.7261,-91.3669,NEW ROADS,Pointe Coupee,LA,,,,70760,"Louisiana Generating, LLC (86%);ENTERGY CORP (14%);",10708000,D
2014,Brame Energy Center,1001041,275 RODEMACHER RD,31.395,-92.7167,LENA,Rapides,LA,,,,71447,CLECO CORP (76.16%);LAFAYETTE PUBLIC POWER AUTHORITY (17.03%);LOUISIANA ENERGY & POWER AUTHORITY (6.81%);,6736624,D
2014,Calcasieu Plant,1001342,1519 DAVISON ROAD,30.1603,-93.3458,SULPHUR,Calcasieu,LA,,,,70665,ENTERGY CORP (100%);,105955,"C,D"
2014,Carville Energy Center,1005110,4322 HIGHWAY 30,30.2292,-91.065,Saint Gabriel,Iberville,LA,,,,70776,"LS Power Development, LLC (100%);",973790,"C,D"
2014,Coughlin Power Station,1001603,2180 ST LANDRY HWY,30.8442,-92.2606,ST. LANDRY,Evangeline,LA,,,,71367,CLECO CORP (100%);,683632,D
2014,D G Hunter,1006862,1011 North Third Street,31.321,-92.4626,Alexandria,Rapides,LA,,,,71301,City of Alexandria (100%);,200,D
2014,Doc Bonin,1006298,1120 WALKER ROAD,30.2368,-92.0476,LAFAYETTE,Lafayette,LA,,,,70506,Lafayette Utilities System (100%);,0,D
2014,Dolet Hills Power Station,1001416,963 POWER PLANT RD,32.0306,-93.5692,MANSFIELD,De Soto,LA,,,,71052,CLECO CORP (50%);SOUTHWESTERN ELECTRIC POWER CO (SWEPCO) (50%);,2958790,D
2014,Eagle US 2 LLC,1008459,1300 PPG Drive,30.221,-93.2826,WESTLAKE,Calcasieu,LA,,,,70669,Axiall Corporation (83%);RS CO GEN (17%);,1540342,"C,D,X"
2014,Hargis-Hebert Electric Generating Statio,1007327,300 BEAU PRE ROAD,30.1694,-91.9923,LAFAYETTE,Lafayette,LA,,,,70508,Lafayette Utilities System (100%);,8854,"C,D"
2014,Houma,1000529,1551 BARROW ST,29.5808,-90.7222,HOUMA,Terrebonne,LA,,,,70360,Terrebonne Parish Consolidated Government (100%);,12195,"C,D"
2014,LOUISIANA TECH UNIVERSITY,1005362,1200 Lomax Dr.,32.52603,-92.64971,RUSTON,LINCOLN,LA,,,,71270,Louisiana Tech University (100%);,34781,C
2014,Lieberman Power Plant,1001610,11730 LA HWY 538,32.7047,-93.9597,MOORINGSPORT,Caddo,LA,,,,71060,AMERICAN ELECTRIC POWER (100%);,52746,"C,D"
2014,Little Gypsy,1001605,17440 RIVER RD,30.0033,-90.4611,LAPLACE,Saint Charles,LA,,,,70079,ENTERGY CORP (100%);,910849,"C,D"
2014,Louisiana 1,1001209,GULF STATES ROAD,30.4903,-91.1875,BATON ROUGE,East Baton Rouge,LA,,,,70821,ENTERGY CORP (100%);,1975419,"C,D"
2014,Louisiana 2,1001601,GULF STATES ROAD,30.4903,-91.1875,BATON ROUGE,East Baton Rouge,LA,,,,70821,ENTERGY CORP (100%);,0,
2014,Michoud,1001608,3601 PARIS ROAD,30.0081,-89.9372,NEW ORLEANS,Orleans,LA,,,,70129,ENTERGY CORP (100%);,1181458,"C,D"
2014,Monroe,1001613,800 PARK AVE,32.5278,-92.1278,MONROE,Ouachita,LA,,,,71201,ENTERGY CORP (100%);,0,
2014,Morgan City Electrical Gen Facility,1005917,585 Myrtle Street,29.6916,-91.1887,MORGAN CITY,St. Mary,LA,,,,70380,City of Morgan City (100%);,4051,"C,D"
2014,Nelson Industrial Steam Company,1000513,3500 Houston River Road,30.2861,-93.2917,Westlake,Calcasieu,LA,,,,70669,NELSON INDUSTRIAL STEAM CO (100%);,1741839,"C,D"
2014,Ninemile Point,1001606,1617 RIVER ROAD,29.9472,-90.1458,WESTWEGO,Jefferson,LA,,,,70094,ENTERGY CORP (100%);,2429350,"C,D"
2014,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility,1001709,266 HIGHWAY 3142,29.9861,-90.4575,HAHNVILLE,St. Charles,LA,,,,70057,OCCIDENTAL PETROLEUM CORP (100%);,2285092,"C,D"
2014,Ouachita Plant,1000826,350 HARVEY GREGG RD,32.7056,-92.0697,STERLINGTON,Ouachita,LA,,,,71280,ENTERGY CORP (100%);,1325598,"C,D"
2014,Perryville Power Station,1007305,11140 HWY 165 N,32.6914,-92.0192,STERLINGTON,Ouachita,LA,,,,71280,ENTERGY CORP (100%);,1298535,"C,D"
